iso2c;date;indicator;value;description;freq;source;topic
HU;2003-04-01;FIDR_PA;5,42120770176889e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-05-01;FIDR_PA;5,43300527616743e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-06-01;FIDR_PA;6,78287428267969e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-07-01;FIDR_PA;7,99545415920747e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-08-01;FIDR_PA;8,15387160312886e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-09-01;FIDR_PA;8,44753257392536e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-10-01;FIDR_PA;8,64549227111392e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-11-01;FIDR_PA;8,67609369535644e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2003-12-01;FIDR_PA;1,09757465548252e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-01-01;FIDR_PA;1,11714062823300e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-02-01;FIDR_PA;1,10833816033908e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-03-01;FIDR_PA;1,12447880868348e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-04-01;FIDR_PA;1,11985944727543e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-05-01;FIDR_PA;1,05467284925186e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-06-01;FIDR_PA;1,05672164648583e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-07-01;FIDR_PA;1,07035684837499e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-08-01;FIDR_PA;1,03495135819100e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-09-01;FIDR_PA;1,03407948294460e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-10-01;FIDR_PA;1,02086868300860e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-11-01;FIDR_PA;9,54039685549394e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2004-12-01;FIDR_PA;9,09104569112078e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-01-01;FIDR_PA;8,54785138420439e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-02-01;FIDR_PA;8,01140670511490e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-03-01;FIDR_PA;7,36521829405123e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-04-01;FIDR_PA;6,94520980968106e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-05-01;FIDR_PA;6,49895895147242e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-06-01;FIDR_PA;6,27923292919312e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-07-01;FIDR_PA;6,15003352973186e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-08-01;FIDR_PA;5,80567139718622e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-09-01;FIDR_PA;5,47200900874294e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-10-01;FIDR_PA;5,33917258296525e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-11-01;FIDR_PA;5,34010028965926e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2005-12-01;FIDR_PA;5,16793458526528e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-01-01;FIDR_PA;5,35433657936505e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-02-01;FIDR_PA;5,31813411905757e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-03-01;FIDR_PA;5,16032164140242e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-04-01;FIDR_PA;5,26626783613597e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-05-01;FIDR_PA;5,35331094411184e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-06-01;FIDR_PA;5,34931503061908e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-07-01;FIDR_PA;5,77056950876431e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-08-01;FIDR_PA;6,30161289430793e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-09-01;FIDR_PA;6,66290416429981e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-10-01;FIDR_PA;7,10060055254498e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-11-01;FIDR_PA;7,31220674114458e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2006-12-01;FIDR_PA;7,44607774509321e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-01-01;FIDR_PA;7,42498484720419e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-02-01;FIDR_PA;7,44497044287065e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-03-01;FIDR_PA;7,45194286791743e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-04-01;FIDR_PA;7,45087929845298e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-05-01;FIDR_PA;7,40607743174272e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-06-01;FIDR_PA;7,50757736360885e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-07-01;FIDR_PA;7,09141846513448e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-08-01;FIDR_PA;7,10371566715449e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-09-01;FIDR_PA;7,13194017691777e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-10-01;FIDR_PA;7,13413554587047e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-11-01;FIDR_PA;6,80982807830758e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2007-12-01;FIDR_PA;6,80670476433629e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-01-01;FIDR_PA;6,96503382265000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-02-01;FIDR_PA;6,95120207148767e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-03-01;FIDR_PA;6,99138281134642e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-04-01;FIDR_PA;7,26179996602220e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-05-01;FIDR_PA;7,61467263324556e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-06-01;FIDR_PA;7,70106019025115e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-07-01;FIDR_PA;7,69000000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-08-01;FIDR_PA;7,97307149399754e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-09-01;FIDR_PA;7,98284536537491e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-10-01;FIDR_PA;8,82658801335122e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-11-01;FIDR_PA;1,07967917140873e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2008-12-01;FIDR_PA;9,92159090048510e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-01-01;FIDR_PA;9,23865390895703e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-02-01;FIDR_PA;8,86881433590759e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-03-01;FIDR_PA;8,98000000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-04-01;FIDR_PA;9,11920961484130e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-05-01;FIDR_PA;9,13890464986817e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-06-01;FIDR_PA;9,11198885660290e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-07-01;FIDR_PA;8,91775344315844e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-08-01;FIDR_PA;7,93107107339005e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-09-01;FIDR_PA;7,45890425858363e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-10-01;FIDR_PA;6,76510000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-11-01;FIDR_PA;6,32060205630362e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2009-12-01;FIDR_PA;5,82230370426818e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-01-01;FIDR_PA;5,68000000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-02-01;FIDR_PA;5,43170000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-03-01;FIDR_PA;5,09150000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-04-01;FIDR_PA;5,01690000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-05-01;FIDR_PA;4,72721941023610e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-06-01;FIDR_PA;4,65780000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-07-01;FIDR_PA;4,64050000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-08-01;FIDR_PA;4,72428080730000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-09-01;FIDR_PA;4,74295218940000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-10-01;FIDR_PA;4,72107826910000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-11-01;FIDR_PA;4,76528729040000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2010-12-01;FIDR_PA;4,91769268120000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-01-01;FIDR_PA;5,13391159590000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-02-01;FIDR_PA;5,40179905900000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-03-01;FIDR_PA;5,35941698110000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-04-01;FIDR_PA;5,42678938790000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-05-01;FIDR_PA;5,35652501370000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-06-01;FIDR_PA;5,49270000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-07-01;FIDR_PA;5,42325563440000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-08-01;FIDR_PA;5,45945925320000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-09-01;FIDR_PA;5,53802204190000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-10-01;FIDR_PA;5,48278709140000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-11-01;FIDR_PA;5,61963738740000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2011-12-01;FIDR_PA;6,18706490790000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-01-01;FIDR_PA;6,47653250210000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-02-01;FIDR_PA;6,56474842470000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-03-01;FIDR_PA;6,51623860510000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-04-01;FIDR_PA;6,54491257700000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-05-01;FIDR_PA;6,59374660640000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-06-01;FIDR_PA;6,52636187450000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-07-01;FIDR_PA;6,51300461790000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-08-01;FIDR_PA;6,41162592610000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-09-01;FIDR_PA;6,22261472440000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-10-01;FIDR_PA;5,95635021830000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-11-01;FIDR_PA;5,66778524190000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2012-12-01;FIDR_PA;5,29317503280000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-01-01;FIDR_PA;5,20466579630000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-02-01;FIDR_PA;4,91676547200000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-03-01;FIDR_PA;4,65395637220000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-04-01;FIDR_PA;4,44588443200000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-05-01;FIDR_PA;4,03991456480000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-06-01;FIDR_PA;3,86255016230000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-07-01;FIDR_PA;3,54332139950000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-08-01;FIDR_PA;3,39451686250000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-09-01;FIDR_PA;3,03740882470000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-10-01;FIDR_PA;2,90302259110000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-11-01;FIDR_PA;2,78753170310000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2013-12-01;FIDR_PA;2,45944111200000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-01-01;FIDR_PA;2,22332716720000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-02-01;FIDR_PA;2,10781639970000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-03-01;FIDR_PA;2,09171709590000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-04-01;FIDR_PA;2,03284565330000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-05-01;FIDR_PA;1,90153645430000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-06-01;FIDR_PA;1,81432934860000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-07-01;FIDR_PA;1,70960000000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-08-01;FIDR_PA;1,57120457160000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-09-01;FIDR_PA;1,49880135910000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-10-01;FIDR_PA;1,46963368270000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-11-01;FIDR_PA;1,48800954030000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2014-12-01;FIDR_PA;1,42072974930000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-01-01;FIDR_PA;1,49137043470000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-02-01;FIDR_PA;1,46259538480000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-03-01;FIDR_PA;1,36085250430000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-04-01;FIDR_PA;1,26507490520000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-05-01;FIDR_PA;1,25847882300000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-06-01;FIDR_PA;1,04301199110000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-07-01;FIDR_PA;9,11181158700000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-08-01;FIDR_PA;8,08880211400000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-09-01;FIDR_PA;9,98507736000000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-10-01;FIDR_PA;9,35373450800000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-11-01;FIDR_PA;9,47698710500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2015-12-01;FIDR_PA;8,67014242700000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-01-01;FIDR_PA;8,74864072300000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-02-01;FIDR_PA;7,88043036500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-03-01;FIDR_PA;8,89679177200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-04-01;FIDR_PA;7,42010155800000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-05-01;FIDR_PA;6,46309739700000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-06-01;FIDR_PA;4,73177538200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-07-01;FIDR_PA;4,98947023800000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-08-01;FIDR_PA;4,18072330100000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-09-01;FIDR_PA;5,49147098500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-10-01;FIDR_PA;5,67420441000000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-11-01;FIDR_PA;3,36298316200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2016-12-01;FIDR_PA;1,87469790100000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-01-01;FIDR_PA;1,09270273100000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-02-01;FIDR_PA;1,07348189200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-03-01;FIDR_PA;9,12589965000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-04-01;FIDR_PA;9,13669764000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-05-01;FIDR_PA;1,13188121300000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-06-01;FIDR_PA;1,04788067400000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-07-01;FIDR_PA;1,00654538300000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-08-01;FIDR_PA;1,17946372400000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-09-01;FIDR_PA;2,82846448200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-10-01;FIDR_PA;2,44588969900000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-11-01;FIDR_PA;3,60383569000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2017-12-01;FIDR_PA;4,18609587000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-01-01;FIDR_PA;2,76636781000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-02-01;FIDR_PA;2,53198959000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-03-01;FIDR_PA;3,21992468000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-04-01;FIDR_PA;3,84416389000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-05-01;FIDR_PA;4,86925091000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-06-01;FIDR_PA;6,21749523000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-07-01;FIDR_PA;8,94855479000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-08-01;FIDR_PA;9,44662534000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-09-01;FIDR_PA;1,06429708800000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-10-01;FIDR_PA;8,40131675000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-11-01;FIDR_PA;9,65166030000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2018-12-01;FIDR_PA;6,64659535000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-01-01;FIDR_PA;7,62739166000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-02-01;FIDR_PA;7,34821231000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-03-01;FIDR_PA;5,37141153000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-04-01;FIDR_PA;6,02942454000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-05-01;FIDR_PA;7,76089192000000e-02;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-06-01;FIDR_PA;1,32989813800000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-07-01;FIDR_PA;1,30855518000000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-08-01;FIDR_PA;1,52821091500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-09-01;FIDR_PA;1,20926108700000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-10-01;FIDR_PA;1,28433009900000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-11-01;FIDR_PA;1,33827072300000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2019-12-01;FIDR_PA;1,15943694300000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-01-01;FIDR_PA;1,05576138000000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-02-01;FIDR_PA;1,73775782200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-03-01;FIDR_PA;4,14991548600000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-04-01;FIDR_PA;6,70587055900000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-05-01;FIDR_PA;7,39931003900000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-06-01;FIDR_PA;6,21037606600000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-07-01;FIDR_PA;4,80354952000000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-08-01;FIDR_PA;4,76430590200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-09-01;FIDR_PA;4,46496566400000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-10-01;FIDR_PA;4,96400634000000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-11-01;FIDR_PA;5,12838958500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2020-12-01;FIDR_PA;4,67328458000000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-01-01;FIDR_PA;4,75357320500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-02-01;FIDR_PA;4,98140018800000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-03-01;FIDR_PA;5,12254448600000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-04-01;FIDR_PA;5,37559025500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-05-01;FIDR_PA;5,33168223200000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-06-01;FIDR_PA;5,67358587900000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-07-01;FIDR_PA;7,42213283400000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-08-01;FIDR_PA;9,79534108500000e-01;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-09-01;FIDR_PA;1,31163095080000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-10-01;FIDR_PA;1,41696020250000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-11-01;FIDR_PA;1,87376813110000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2021-12-01;FIDR_PA;2,72063140040000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-01-01;FIDR_PA;3,31996523090000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-02-01;FIDR_PA;3,71790393890000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-03-01;FIDR_PA;4,82590716390000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-04-01;FIDR_PA;5,31633206820000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-05-01;FIDR_PA;5,57072396000000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-06-01;FIDR_PA;6,34076048970000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-07-01;FIDR_PA;8,79169861050000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-08-01;FIDR_PA;9,64577796700000e+00;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-09-01;FIDR_PA;1,09964876339000e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-10-01;FIDR_PA;1,29415771895000e+01;Deposit rate;M;IMF-IFS;Interst rates
HU;2022-11-01;FIDR_PA;1,43464231712000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1993-12-01;FIDR_PA;4,25000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-01-01;FIDR_PA;4,90000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-02-01;FIDR_PA;5,82000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-03-01;FIDR_PA;6,02000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-04-01;FIDR_PA;6,20000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-05-01;FIDR_PA;6,73000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-06-01;FIDR_PA;5,93000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-07-01;FIDR_PA;5,97000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-08-01;FIDR_PA;6,00000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-09-01;FIDR_PA;5,58000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-10-01;FIDR_PA;5,34000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-11-01;FIDR_PA;4,96000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1994-12-01;FIDR_PA;4,95000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-01-01;FIDR_PA;6,09000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-02-01;FIDR_PA;6,97000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-03-01;FIDR_PA;3,94000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-04-01;FIDR_PA;5,13000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-05-01;FIDR_PA;4,90000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-06-01;FIDR_PA;4,65000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-07-01;FIDR_PA;4,63000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-08-01;FIDR_PA;4,66000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-09-01;FIDR_PA;4,09000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-10-01;FIDR_PA;2,76000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-11-01;FIDR_PA;2,89000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1995-12-01;FIDR_PA;2,96000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1996-01-01;FIDR_PA;3,22000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1996-02-01;FIDR_PA;3,49000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1996-03-01;FIDR_PA;3,68000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1996-04-01;FIDR_PA;3,78000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1996-05-01;FIDR_PA;3,93200000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1996-06-01;FIDR_PA;3,82000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
RO;1996-07-01;FIDR_PA;3,88000000000000e+01;Deposit rate;M;IMF-IFS;Interst rates
